,CartID,ProductID,Price
7819,8222,740,19.99
7820,8222,911,14.99
7821,8222,1115,19.99
7822,8222,134,14.99
7823,6569,1814,30.99
7824,6569,1273,30.99
7825,6569,1158,9.99
7826,6569,1219,14.99
7827,10375,350,30.99
7828,10375,1461,30.99
7829,10375,1471,24.99
7830,10375,8,9.99
7831,10375,1635,19.99
7832,10375,1245,24.99
7833,10375,2,9.99
7834,10375,1366,24.99
7835,938,870,14.99
7836,938,1451,9.99
7837,938,1268,19.99
7838,938,998,19.99
7839,938,1358,9.99
7840,5761,1744,14.99
7841,5761,837,9.99
7842,5761,1098,9.99
7843,5761,93,14.99
7844,5761,1639,30.99
7845,5761,1267,14.99
7846,5761,1857,19.99
7847,8558,1869,9.99
7848,8558,1616,9.99
7849,5497,598,24.99
7850,5497,1734,30.99
7851,5497,1871,14.99
7852,10111,299,14.99
7853,10111,1170,19.99
7854,10111,1111,14.99
7855,10111,1104,24.99
7856,10111,256,19.99
7857,10111,357,9.99
7858,10111,458,24.99
7859,7855,1071,30.99
7860,7855,1617,14.99
7861,7855,582,9.99
7862,7855,146,24.99
7863,7855,1335,9.99
7864,7855,1465,30.99
7865,11590,1149,19.99
7866,8297,1776,19.99
7867,8297,82,30.99
7868,2072,1108,14.99
7869,2072,53,14.99
7870,2580,1757,24.99
7871,2580,481,30.99
7872,2580,1811,19.99
7873,8679,1075,24.99
7874,8679,975,19.99
7875,8679,802,9.99
7876,8679,47,19.99
7877,8679,417,30.99
7878,2221,1388,14.99
7879,2221,1352,24.99
7880,2221,1265,24.99
7881,2221,1501,14.99
7882,2221,201,24.99
7883,2221,900,19.99
7884,2221,928,9.99
7885,623,496,19.99
7886,623,291,14.99
7887,623,390,14.99
7888,623,1076,30.99
7889,623,1762,24.99
7890,623,1298,9.99
7891,623,318,30.99
7892,623,1074,14.99
7893,2939,1012,14.99
7894,2939,1928,19.99
7895,3618,1372,24.99
7896,3262,398,9.99
7897,3262,435,24.99
7898,3262,741,9.99
7899,3262,1185,14.99
7900,3262,1855,30.99
7901,3262,417,30.99
7902,3262,410,24.99
7903,2386,1164,19.99
7904,2386,1696,24.99
7905,2386,1575,19.99
7906,2386,460,30.99
7907,2386,1530,19.99
7908,8279,471,30.99
7909,8279,1103,30.99
7910,8279,1487,9.99
7911,8279,139,14.99
7912,8279,1267,14.99
7913,8279,749,24.99
7914,8279,878,19.99
7915,8279,1469,9.99
7916,7443,530,19.99
7917,7443,766,24.99
7918,6795,1463,19.99
7919,6795,933,14.99
7920,6795,1455,19.99
7921,6795,39,19.99
7922,6795,1470,24.99
7923,6795,58,14.99
7924,6795,1235,14.99
7925,6795,557,19.99
7926,887,267,14.99
7927,887,475,14.99
7928,887,749,24.99
7929,887,1317,19.99
7930,887,512,9.99
7931,887,78,14.99
7932,887,133,30.99
7933,887,1813,9.99
7934,8862,1221,30.99
7935,8862,915,19.99
7936,8862,1524,19.99
7937,8862,1713,24.99
7938,8862,188,19.99
7939,175,1394,14.99
7940,175,298,19.99
7941,175,1580,24.99
7942,175,1731,24.99
7943,175,494,14.99
7944,1309,1627,19.99
7945,1309,326,19.99
7946,1309,1396,14.99
7947,1309,1257,9.99
7948,1309,1422,30.99
7949,1309,151,19.99
7950,1309,1390,24.99
7951,1309,1809,24.99
7952,9743,273,9.99
7953,9743,960,24.99
7954,9743,339,24.99
7955,9743,1262,9.99
7956,9743,394,24.99
7957,9743,1930,19.99
7958,1963,1675,19.99
7959,1963,247,24.99
7960,1963,1492,19.99
7961,1963,868,19.99
7962,1963,1794,19.99
7963,1963,805,19.99
7964,1963,1758,14.99
7965,1963,1849,30.99
7966,6846,1219,14.99
7967,6846,841,30.99
7968,6846,204,30.99
7969,6846,888,9.99
7970,6846,193,30.99
7971,6846,1,30.99
7972,6846,243,14.99
7973,6846,955,14.99
7974,10402,727,24.99
7975,10402,1211,14.99
7976,10402,943,14.99
7977,9561,1716,19.99
7978,9561,1078,24.99
7979,9561,561,30.99
7980,9984,188,19.99
7981,9984,1370,24.99
7982,9984,11,19.99
7983,9984,17,30.99
7984,9984,188,19.99
7985,9984,1458,30.99
7986,9984,730,19.99
7987,9984,42,9.99
7988,3084,556,24.99
7989,3084,453,14.99
7990,3084,1144,14.99
7991,3303,345,24.99
7992,3303,493,30.99
7993,3303,713,30.99
7994,3303,85,19.99
7995,266,1717,19.99
7996,266,1763,19.99
7997,266,614,14.99
7998,266,1570,19.99
7999,10897,437,14.99
8000,10897,6,9.99
8001,10897,1423,14.99
8002,10897,1108,14.99
8003,7616,1561,14.99
8004,7616,205,30.99
8005,7616,1874,30.99
8006,7616,955,14.99
8007,7616,440,9.99
8008,7616,369,24.99
8009,7616,59,9.99
8010,11183,344,9.99
8011,11183,874,30.99
8012,11183,1845,9.99
8013,11183,456,24.99
8014,11183,148,19.99
8015,12038,213,14.99
8016,12038,1926,30.99
8017,12038,1758,14.99
8018,12038,1117,14.99
8019,771,359,30.99
8020,771,299,14.99
8021,771,978,14.99
8022,771,1317,19.99
8023,771,227,14.99
8024,771,1786,24.99
8025,823,1451,9.99
8026,823,534,9.99
8027,823,1482,9.99
8028,823,1052,14.99
8029,823,674,14.99
8030,559,1178,19.99
8031,559,1657,9.99
8032,559,1125,9.99
8033,559,1448,19.99
8034,559,1771,14.99
8035,5992,1577,14.99
8036,5992,1560,24.99
8037,5992,706,30.99
8038,9266,148,19.99
8039,9266,1759,19.99
8040,9266,309,14.99
8041,9266,7,9.99
8042,9266,1355,30.99
8043,9266,997,9.99
8044,5665,1709,30.99
8045,5665,1059,14.99
8046,5665,955,14.99
8047,5665,1492,19.99
8048,5665,607,24.99
8049,5665,742,30.99
8050,5665,1595,9.99
8051,6749,1023,19.99
8052,6749,1219,14.99
8053,6749,666,14.99
8054,6749,593,24.99
8055,6749,870,14.99
8056,6666,297,14.99
8057,6666,200,9.99
8058,6666,772,24.99
8059,6666,1331,9.99
8060,6666,1450,24.99
8061,6666,614,14.99
8062,12451,668,24.99
8063,12451,663,30.99
8064,12451,566,14.99
8065,2769,993,14.99
8066,2769,1286,9.99
8067,2769,1328,19.99
8068,2769,1724,19.99
8069,2769,1156,14.99
8070,2769,1736,19.99
8071,2769,319,19.99
8072,12303,740,19.99
8073,12303,1182,24.99
8074,12303,1850,9.99
8075,12303,1500,9.99
8076,12303,1273,30.99
8077,3873,1705,24.99
8078,3873,1812,24.99
8079,3873,1855,30.99
8080,3873,1845,9.99
8081,1915,1606,24.99
8082,1915,612,9.99
8083,1915,464,30.99
8084,10828,1845,9.99
8085,1908,14,9.99
8086,1908,1133,24.99
8087,10799,1751,24.99
8088,10799,1498,19.99
8089,10799,35,30.99
8090,10799,1660,9.99
8091,10799,554,24.99
8092,10799,1439,14.99
8093,12087,1904,14.99
8094,12087,354,30.99
8095,3658,1507,24.99
8096,9667,243,14.99
8097,9667,242,9.99
8098,9667,990,30.99
8099,9667,1600,19.99
8100,9667,1853,24.99
8101,9667,1926,30.99
8102,9667,317,30.99
8103,11435,717,30.99
8104,11435,1658,24.99
8105,11435,1527,19.99
8106,5689,413,24.99
8107,5689,1390,24.99
8108,5689,17,30.99
8109,5689,1199,9.99
8110,1226,818,30.99
8111,1226,888,9.99
8112,1226,825,30.99
8113,4321,444,14.99
8114,4321,685,14.99
8115,4321,1815,30.99
8116,4903,1038,19.99
8117,4903,1733,14.99
8118,4903,1199,9.99
8119,4240,532,9.99
8120,4240,660,30.99
8121,4240,1603,9.99
8122,4240,1318,30.99
8123,4240,1930,19.99
8124,6311,78,14.99
8125,6311,326,19.99
8126,6311,388,9.99
8127,6311,758,19.99
8128,6311,1798,24.99
8129,6311,554,24.99
8130,10715,1828,30.99
8131,10715,1015,19.99
8132,10715,1638,19.99
8133,10715,1245,24.99
8134,10715,672,19.99
8135,10715,1540,14.99
8136,681,503,30.99
8137,681,1489,9.99
8138,681,1314,14.99
8139,681,1734,30.99
8140,11096,1044,14.99
8141,11096,138,19.99
8142,11096,1515,19.99
8143,11096,761,9.99
8144,11096,811,14.99
8145,11096,399,19.99
8146,11096,935,9.99
8147,11096,238,30.99
8148,8936,831,14.99
8149,8936,1427,9.99
8150,8936,1611,19.99
8151,8936,1690,9.99
8152,8936,1468,19.99
8153,8936,1645,19.99
8154,8936,535,9.99
8155,8936,1076,30.99
8156,1103,1831,14.99
8157,1103,1248,9.99
8158,1103,1305,24.99
8159,1103,1534,24.99
8160,3757,1610,19.99
8161,3757,217,9.99
8162,3757,1554,30.99
8163,3757,1466,14.99
8164,5746,1353,9.99
8165,5746,1623,9.99
8166,5746,1106,30.99
8167,11859,1859,19.99
8168,10207,407,30.99
8169,9888,18,14.99
8170,9888,1577,14.99
8171,9888,1794,19.99
8172,9888,547,14.99
8173,9888,1875,14.99
8174,9888,505,19.99
8175,9991,111,19.99
8176,9991,1875,14.99
8177,5529,1304,14.99
8178,5529,1517,19.99
8179,5529,205,30.99
8180,5529,907,9.99
8181,5529,317,30.99
8182,5529,1705,24.99
8183,7749,396,9.99
8184,7749,1576,24.99
8185,7749,367,19.99
8186,7749,1019,30.99
8187,7749,1771,14.99
8188,668,1167,9.99
8189,668,1050,24.99
8190,668,1555,14.99
8191,668,148,19.99
8192,668,455,30.99
8193,1457,1116,14.99
8194,6529,1482,9.99
8195,6529,1381,19.99
8196,6529,168,30.99
8197,6529,294,14.99
8198,4509,560,30.99
8199,4509,15,9.99
8200,4509,740,19.99
8201,4509,1543,14.99
8202,4509,658,19.99
8203,11649,1195,19.99
8204,11649,810,24.99
8205,11649,510,24.99
8206,11649,1920,14.99
8207,11649,78,14.99
8208,11649,838,24.99
8209,9932,1867,19.99
8210,9932,899,19.99
8211,9932,684,9.99
8212,9932,1438,14.99
8213,7986,1749,24.99
8214,7986,1055,24.99
8215,7986,1435,30.99
8216,7986,450,30.99
8217,7986,1826,19.99
8218,7986,804,19.99
8219,7986,835,9.99
8220,7009,1253,9.99
8221,7009,1600,19.99
8222,7009,418,30.99
8223,7009,1124,14.99
8224,8355,1130,30.99
8225,12166,779,19.99
8226,12166,1794,19.99
8227,12166,1811,19.99
8228,12166,454,24.99
8229,12166,1032,19.99
8230,12166,1317,19.99
8231,6105,163,30.99
8232,11907,1529,24.99
8233,11907,14,9.99
8234,11907,33,30.99
8235,11907,1057,9.99
8236,1155,886,14.99
8237,1155,464,30.99
8238,1155,977,9.99
8239,1155,1527,19.99
8240,1155,627,19.99
8241,10864,105,9.99
8242,10864,1520,24.99
8243,10864,1737,19.99
8244,10864,1816,14.99
8245,10864,1404,9.99
8246,10864,16,14.99
8247,8975,1009,14.99
8248,8975,1792,30.99
8249,12368,761,9.99
8250,12368,849,24.99
8251,12368,1518,9.99
8252,12368,1863,9.99
8253,8866,265,19.99
8254,8866,674,14.99
8255,8866,378,19.99
8256,8866,361,9.99
8257,3100,1177,9.99
8258,424,543,24.99
8259,1518,73,24.99
8260,1518,13,24.99
8261,2665,1423,14.99
8262,2665,341,30.99
8263,2665,717,30.99
8264,2665,1161,30.99
8265,2665,901,24.99
8266,2665,870,14.99
8267,2665,1786,24.99
8268,1117,128,9.99
8269,1117,537,14.99
8270,1117,1247,30.99
8271,1117,1169,9.99
8272,1117,1062,24.99
8273,1117,918,9.99
8274,353,356,14.99
8275,353,1417,19.99
8276,353,1660,9.99
8277,353,524,24.99
8278,353,279,14.99
8279,12008,1248,9.99
8280,12008,1521,19.99
8281,12008,428,19.99
8282,12008,38,24.99
8283,12008,1106,30.99
8284,12008,1493,24.99
8285,12008,1026,30.99
8286,3083,361,9.99
8287,6653,871,30.99
8288,6653,1004,14.99
8289,6653,832,19.99
8290,6653,1445,9.99
8291,6653,345,24.99
8292,6653,1206,30.99
8293,6653,206,24.99
8294,1829,662,30.99
8295,1829,97,24.99
8296,1829,704,9.99
8297,1829,947,14.99
8298,3060,1400,24.99
8299,3331,552,24.99
8300,3331,1630,9.99
8301,3331,434,14.99
8302,9863,1119,24.99
8303,9863,1049,9.99
8304,9863,72,30.99
8305,9863,428,19.99
8306,5980,484,14.99
8307,5980,440,9.99
8308,5980,346,19.99
8309,5980,1635,19.99
8310,6838,259,9.99
8311,6838,513,14.99
8312,6838,1459,24.99
8313,6838,1040,14.99
8314,6838,830,9.99
8315,6838,188,19.99
8316,6838,1448,19.99
8317,6838,1329,24.99
8318,1129,56,30.99
8319,1129,1441,24.99
8320,1129,725,19.99
8321,329,257,14.99
8322,329,1470,24.99
8323,329,166,24.99
8324,329,1458,30.99
8325,329,1533,19.99
8326,329,1214,24.99
8327,329,1218,19.99
8328,5145,1189,19.99
8329,5145,451,19.99
8330,5145,1885,19.99
8331,5145,1805,19.99
8332,5145,1346,19.99
8333,5145,109,24.99
8334,4200,1152,14.99
8335,4200,1223,24.99
8336,4200,1921,9.99
8337,4200,974,19.99
8338,4200,445,9.99
8339,4200,815,14.99
8340,3954,538,9.99
8341,3954,934,9.99
8342,3954,940,14.99
8343,3954,122,19.99
8344,2369,417,30.99
8345,9737,1675,19.99
8346,4593,1554,30.99
8347,4593,925,19.99
8348,4593,887,19.99
8349,4593,473,14.99
8350,4593,107,30.99
8351,3438,1848,30.99
8352,11899,1209,19.99
8353,11899,1343,30.99
8354,11899,1013,14.99
8355,11899,36,14.99
8356,11899,173,24.99
8357,11899,1665,30.99
8358,11899,211,19.99
8359,10002,1026,30.99
8360,10002,1475,9.99
8361,10002,1331,9.99
8362,10002,1539,30.99
8363,10002,963,19.99
8364,10002,1224,19.99
8365,10002,1181,19.99
8366,9439,1500,9.99
8367,9439,1024,30.99
8368,9439,1063,14.99
8369,9439,995,19.99
8370,9439,56,30.99
8371,5072,189,14.99
8372,5072,392,30.99
8373,5072,1059,14.99
8374,8718,1729,24.99
8375,8718,1700,24.99
8376,8718,1250,24.99
8377,8718,15,9.99
8378,8718,1020,30.99
8379,237,1620,24.99
8380,237,1197,24.99
8381,237,18,14.99
8382,237,800,24.99
8383,5362,1238,14.99
8384,5362,344,9.99
8385,5362,1683,24.99
8386,5362,1547,24.99
8387,5362,1290,24.99
8388,5362,531,24.99
8389,5362,715,19.99
8390,10779,12,30.99
8391,10779,377,30.99
8392,10779,478,9.99
8393,10779,677,24.99
8394,10428,1834,9.99
8395,10428,797,30.99
8396,10428,1015,19.99
8397,9412,1065,9.99
8398,9412,1304,14.99
8399,8166,965,19.99
8400,8166,978,14.99
8401,8166,841,30.99
8402,8166,1815,30.99
8403,8166,1096,19.99
8404,8166,957,14.99
8405,5370,1247,30.99
8406,5370,1066,30.99
8407,5370,1117,14.99
8408,5370,4,19.99
8409,5370,57,30.99
8410,5370,1715,30.99
8411,5370,288,9.99
8412,5370,1019,30.99
8413,10475,565,9.99
8414,10475,1811,19.99
8415,10475,559,30.99
8416,10475,699,24.99
8417,10557,1719,24.99
8418,11904,570,30.99
8419,11904,1224,19.99
8420,1953,570,30.99
8421,1953,1062,24.99
8422,1953,1061,9.99
8423,1953,1191,9.99
8424,150,1358,9.99
8425,662,415,9.99
8426,6340,812,30.99
8427,6340,1058,9.99
8428,6340,498,9.99
8429,6340,1713,24.99
8430,992,1245,24.99
8431,992,1325,19.99
8432,992,1382,14.99
8433,992,188,19.99
8434,992,473,14.99
8435,992,1804,9.99
8436,9168,814,30.99
8437,9168,479,24.99
8438,9168,465,24.99
8439,9168,705,24.99
8440,9168,76,14.99
8441,2396,928,9.99
8442,2396,564,19.99
8443,2396,1633,14.99
8444,2396,1165,30.99
8445,2396,1546,30.99
8446,2396,398,9.99
8447,2396,1592,14.99
8448,11651,990,30.99
8449,11651,293,14.99
8450,11651,1420,24.99
8451,11651,655,9.99
8452,11651,279,14.99
8453,11651,555,30.99
8454,11651,1194,14.99
8455,2942,505,19.99
8456,2942,1850,9.99
8457,2942,583,14.99
8458,2942,1887,24.99
8459,2942,698,24.99
8460,2942,245,14.99
8461,978,1,30.99
8462,978,1667,24.99
8463,978,1403,30.99
8464,978,1583,14.99
8465,978,775,9.99
8466,978,1630,9.99
8467,9833,1824,19.99
8468,9833,169,9.99
8469,9833,1349,24.99
8470,9833,1462,9.99
8471,9833,1702,19.99
8472,9833,1187,30.99
8473,5294,315,24.99
8474,5294,612,9.99
8475,5294,654,19.99
8476,5294,970,9.99
8477,5294,657,9.99
8478,10768,1858,24.99
8479,10768,318,30.99
8480,10768,981,24.99
8481,502,1385,30.99
8482,502,1315,24.99
8483,502,1312,19.99
8484,502,1882,14.99
8485,4672,1609,9.99
8486,4672,1098,9.99
8487,4672,1845,9.99
8488,4672,1617,14.99
8489,4672,313,19.99
8490,4672,1727,14.99
8491,4672,1344,24.99
8492,4672,1458,30.99
8493,8043,1868,24.99
8494,8043,282,9.99
8495,2859,1653,14.99
8496,2859,1356,19.99
8497,2859,1044,14.99
8498,2859,70,30.99
8499,2859,1438,14.99
8500,2859,991,24.99
8501,2859,12,30.99
8502,2859,1077,19.99
8503,915,1466,14.99
8504,915,783,30.99
8505,915,697,19.99
8506,915,60,24.99
8507,915,18,14.99
8508,2071,370,24.99
8509,2071,1643,9.99
8510,2071,895,19.99
8511,2071,74,19.99
8512,2071,610,19.99
8513,5918,1533,19.99
8514,5918,1555,14.99
8515,5918,1072,19.99
8516,5332,156,30.99
8517,5332,970,9.99
8518,5332,574,19.99
8519,5332,1657,9.99
8520,5332,1700,24.99
8521,5332,344,9.99
8522,4930,1522,24.99
8523,4930,806,9.99
8524,4930,1041,24.99
8525,4930,1056,9.99
8526,4930,1673,9.99
8527,5421,1685,19.99
8528,10820,462,30.99
8529,10820,484,14.99
8530,10820,1293,30.99
8531,7255,942,24.99
8532,7255,109,24.99
8533,7255,1657,9.99
8534,7255,1033,9.99
8535,7255,487,14.99
8536,7255,697,19.99
8537,649,23,19.99
8538,649,231,30.99
8539,649,703,30.99
8540,649,1788,14.99
8541,649,1733,14.99
8542,10587,670,9.99
8543,10587,634,30.99
8544,10587,1737,19.99
8545,10587,894,24.99
8546,219,492,14.99
8547,219,985,14.99
8548,219,495,24.99
8549,219,1306,24.99
8550,219,1592,14.99
8551,219,287,19.99
8552,807,152,9.99
8553,807,1635,19.99
8554,807,563,19.99
8555,807,1917,24.99
8556,12237,1717,19.99
8557,12237,1302,24.99
8558,12237,1364,9.99
8559,12237,1668,30.99
8560,12237,1914,14.99
8561,12237,203,30.99
8562,4989,789,19.99
8563,4989,496,19.99
8564,4989,1691,30.99
8565,3034,1787,30.99
8566,3034,7,9.99
8567,3034,1586,14.99
8568,3034,94,24.99
8569,3034,1487,9.99
8570,3034,516,9.99
8571,3034,110,9.99
8572,11447,1896,19.99
8573,5856,703,30.99
8574,7825,1795,19.99
8575,7825,1073,24.99
8576,7825,671,9.99
8577,7825,1903,30.99
8578,4120,730,19.99
8579,4120,470,30.99
8580,4120,998,19.99
8581,4120,226,9.99
8582,4120,1461,30.99
8583,4120,1131,9.99
8584,4120,1288,14.99
8585,4358,420,30.99
8586,4358,100,24.99
8587,4358,1810,24.99
8588,4358,1318,30.99
8589,4358,265,19.99
8590,5897,725,19.99
8591,5897,416,24.99
8592,5897,998,19.99
8593,5897,1711,19.99
8594,11119,44,30.99
8595,11119,709,30.99
8596,11119,817,14.99
8597,11119,1776,19.99
8598,11119,1676,19.99
8599,12097,1719,24.99
8600,12097,1523,14.99
8601,12097,1249,24.99
8602,6596,1421,24.99
8603,6596,1912,19.99
8604,6596,1222,9.99
8605,6596,179,14.99
8606,10851,1821,14.99
8607,10851,1534,24.99
8608,10851,901,24.99
8609,10851,1096,19.99
8610,10851,1240,24.99
8611,6309,375,14.99
8612,6309,458,24.99
8613,6309,1082,24.99
8614,6309,595,9.99
8615,6309,672,19.99
8616,1218,1685,19.99
8617,1218,1891,30.99
8618,1218,1879,19.99
8619,1218,300,24.99
8620,1218,1110,19.99
8621,11638,514,19.99
8622,1839,1334,30.99
8623,1839,205,30.99
8624,1839,1343,30.99
8625,1839,685,14.99
8626,1839,1484,14.99
8627,7004,370,24.99
8628,4575,153,24.99
8629,4575,10,9.99
8630,4575,137,19.99
8631,4575,1716,19.99
8632,4575,741,9.99
8633,4575,418,30.99
8634,4575,917,24.99
8635,11468,1809,24.99
8636,11468,1157,9.99
8637,11468,577,14.99
8638,11206,1082,24.99
8639,11206,384,30.99
8640,11206,1745,24.99
8641,11206,564,19.99
8642,11206,1316,24.99
8643,11903,825,30.99
8644,11903,902,9.99
8645,11903,504,30.99
8646,11903,1314,14.99
8647,11903,1156,14.99
8648,7780,505,19.99
8649,7780,1772,19.99
8650,7156,1102,30.99
8651,7156,1553,9.99
8652,7156,75,9.99
8653,10937,1867,19.99
8654,1442,399,19.99
8655,1442,124,9.99
8656,1442,198,30.99
8657,1442,1241,14.99
8658,1442,1137,24.99
8659,1442,631,9.99
8660,1442,1752,24.99
8661,1544,807,19.99
8662,4311,1003,14.99
8663,4311,775,9.99
8664,4311,894,24.99
8665,4311,1064,19.99
8666,4311,1305,24.99
8667,4311,402,19.99
8668,4311,1186,30.99
8669,1845,438,19.99
8670,1845,134,14.99
8671,1845,1179,14.99
8672,1845,90,24.99
8673,1845,1137,24.99
8674,11732,539,14.99
8675,10087,552,24.99
8676,10087,812,30.99
8677,10087,589,14.99
8678,10087,221,9.99
8679,10087,1747,19.99
8680,10087,1468,19.99
8681,8500,329,30.99
8682,1010,1821,14.99
8683,1010,52,9.99
8684,7426,169,9.99
8685,7426,1510,30.99
8686,7426,1658,24.99
8687,12528,1268,19.99
8688,12528,202,19.99
8689,12528,320,9.99
8690,12528,1047,19.99
8691,5146,138,19.99
8692,5146,1828,30.99
8693,5146,1033,9.99
8694,5146,1180,19.99
8695,5146,966,30.99
8696,5146,549,14.99
8697,5146,155,14.99
8698,6461,1543,14.99
8699,6461,1653,14.99
8700,6461,652,14.99
8701,10604,146,24.99
8702,10604,1642,9.99
8703,10604,1672,30.99
8704,10604,1150,19.99
8705,10604,870,14.99
8706,10604,321,30.99
8707,10604,103,19.99
8708,10604,324,24.99
8709,6383,418,30.99
8710,6383,1528,9.99
8711,6383,1411,19.99
8712,6383,1007,14.99
8713,6383,1272,9.99
8714,6383,54,24.99
8715,6383,1829,9.99
8716,6383,1237,14.99
8717,10749,1332,30.99
8718,10749,1373,14.99
8719,10749,1787,30.99
8720,10749,1785,19.99
8721,3872,3,14.99
8722,7424,1472,30.99
8723,7424,1605,30.99
8724,8577,966,30.99
8725,8577,1402,14.99
8726,8577,1005,30.99
8727,8577,733,9.99
8728,7412,906,30.99
8729,7412,961,9.99
8730,7412,953,14.99
8731,7412,663,30.99
8732,6586,481,30.99
8733,6586,603,24.99
8734,2955,1630,9.99
8735,2955,1662,19.99
8736,2955,1205,14.99
8737,11562,203,30.99
8738,11562,886,14.99
8739,11562,60,24.99
8740,11562,426,9.99
8741,11562,1426,14.99
8742,11562,1600,19.99
8743,11562,465,24.99
8744,11562,1126,19.99
8745,2994,449,24.99
8746,2994,1282,19.99
8747,1083,82,30.99
8748,10976,1788,14.99
8749,10976,1447,19.99
8750,10976,1272,9.99
8751,10976,1366,24.99
8752,10976,1100,9.99
8753,9710,1160,9.99
8754,9710,755,30.99
8755,9710,1372,24.99
8756,2239,1146,24.99
8757,2239,1170,19.99
8758,2239,677,24.99
8759,2239,171,14.99
8760,7951,1890,14.99
8761,7951,307,9.99
8762,7951,1662,19.99
8763,7951,437,14.99
8764,7951,185,30.99
8765,7951,1250,24.99
8766,7951,1341,24.99
8767,187,829,24.99
8768,187,463,19.99
8769,187,316,19.99
8770,187,1124,14.99
8771,187,1725,30.99
8772,11659,1239,24.99
8773,11659,590,9.99
8774,324,785,9.99
8775,324,659,9.99
8776,324,1391,14.99
8777,324,1536,24.99
8778,324,1563,30.99
8779,5320,1586,14.99
8780,5320,1333,14.99
8781,5320,888,9.99
8782,5320,1702,19.99
8783,5320,1789,14.99
8784,5320,265,19.99
8785,486,1553,9.99
8786,486,1148,14.99
8787,486,1390,24.99
8788,486,275,9.99
8789,486,1730,30.99
8790,11414,1460,9.99
8791,3120,1863,9.99
8792,3120,606,9.99
8793,3120,453,14.99
8794,3120,223,24.99
8795,3120,834,24.99
8796,3120,1324,30.99
8797,10319,34,30.99
8798,10319,1354,24.99
8799,10319,232,30.99
8800,10319,479,24.99
8801,10319,1425,9.99
8802,10319,692,9.99
8803,10319,618,14.99
8804,2201,1712,24.99
8805,2201,776,14.99
8806,2201,1929,30.99
8807,2201,13,24.99
8808,2201,1027,14.99
8809,1412,1689,14.99
8810,1412,485,24.99
8811,1412,1448,19.99
8812,1412,1316,24.99
8813,1412,1558,30.99
8814,1412,1777,30.99
8815,1412,1470,24.99
8816,1412,305,9.99
8817,5357,1197,24.99
8818,5357,618,14.99
8819,8933,634,30.99
8820,8933,1116,14.99
8821,8933,70,30.99
8822,8933,1764,19.99
8823,8933,343,19.99
8824,10684,1783,19.99
8825,10684,255,19.99
8826,4589,1733,14.99
8827,4589,284,30.99
8828,4589,1160,9.99
8829,4589,1044,14.99
8830,6546,1396,14.99
8831,6546,640,19.99
8832,6546,1323,14.99
8833,6546,865,30.99
8834,9616,694,24.99
8835,9616,833,19.99
8836,6050,999,14.99
8837,6050,145,14.99
8838,6050,398,9.99
8839,6050,1039,14.99
8840,7383,1852,30.99
8841,7383,937,14.99
8842,8374,984,30.99
8843,8374,1394,14.99
8844,2447,1003,14.99
8845,2447,709,30.99
8846,2447,1791,14.99
8847,2447,1119,24.99
8848,2447,18,14.99
8849,2447,1375,30.99
8850,2447,1879,19.99
8851,997,907,9.99
8852,997,1560,24.99
8853,997,318,30.99
8854,10585,940,14.99
8855,10585,767,14.99
8856,10585,1612,19.99
8857,10585,1224,19.99
8858,10585,1562,19.99
8859,10585,1548,19.99
8860,10585,837,9.99
8861,9211,962,24.99
8862,9211,109,24.99
8863,9211,869,19.99
8864,3508,76,14.99
8865,3508,1723,14.99
8866,3508,1577,14.99
8867,3508,994,24.99
8868,3508,1555,14.99
8869,3508,1083,9.99
8870,3508,743,30.99
8871,10982,216,9.99
8872,10982,862,24.99
8873,10982,1751,24.99
8874,10982,1340,9.99
8875,10982,1816,14.99
8876,10982,1413,24.99
8877,10982,5,14.99
8878,10982,439,14.99
8879,10412,1520,24.99
8880,10412,1251,24.99
8881,10412,137,19.99
8882,5961,1686,19.99
8883,5961,1446,24.99
8884,5961,617,30.99
8885,5961,692,9.99
8886,5961,910,30.99
8887,5961,1902,9.99
8888,1342,886,14.99
8889,1342,1424,24.99
8890,1342,666,14.99
8891,1342,1800,24.99
8892,1342,1608,9.99
8893,1342,486,24.99
8894,1342,1014,24.99
8895,1342,1205,14.99
8896,11973,1844,9.99
8897,11973,933,14.99
8898,295,860,19.99
8899,295,1335,9.99
8900,295,84,9.99
8901,295,480,19.99
8902,295,767,14.99
8903,8896,423,30.99
8904,8896,1506,19.99
8905,8896,402,19.99
8906,9414,408,24.99
8907,409,1355,30.99
8908,409,430,9.99
8909,409,1741,24.99
8910,409,1260,14.99
8911,409,1483,19.99
8912,409,723,24.99
8913,409,1195,19.99
8914,7604,1829,9.99
8915,7604,519,24.99
8916,11161,703,30.99
8917,11161,1188,9.99
8918,6264,1541,19.99
8919,6264,359,30.99
8920,6264,675,9.99
8921,6264,1236,24.99
8922,10843,1272,9.99
8923,10843,1717,19.99
8924,10843,607,24.99
8925,10843,3,14.99
8926,10843,531,24.99
8927,10843,1916,24.99
8928,5612,1594,14.99
8929,5612,1783,19.99
8930,4526,512,9.99
8931,4526,601,24.99
8932,4526,821,9.99
8933,4526,685,14.99
8934,4526,1626,14.99
8935,4526,1740,14.99
8936,4526,1585,30.99
8937,4526,1314,14.99
8938,426,1665,30.99
8939,426,595,9.99
8940,426,6,9.99
8941,426,411,24.99
8942,4315,753,30.99
8943,4315,294,14.99
8944,4315,94,24.99
8945,4315,770,19.99
8946,4315,1640,24.99
8947,4315,992,19.99
